company_id,company_name,current_status,industry_category,country,sector,size,assessment_year,overall_score,impact_area_community,impact_area_customers,impact_area_environment,impact_area_governance,impact_area_workers,certification_cycle,year_first_certified,PC 1,PC 2,PC 3,Cluster
001C000001Qza7AIAR,Bubble Chamber Cic,Certified,Business Products & Services,United Kingdom,Service With Minor Environmental Footprint,1-9,2019,89.4,13.1,24.5,7.2,16.3,28.1,1,2017,-1.7611141734238427,-2.752754506252155,0.003091694977742987,1
001C000001Qza7AIAR,Bubble Chamber Cic,Certified,Business Products & Services,United Kingdom,Service With Minor Environmental Footprint,1-9,2016,82.0,18.3,22.3,3.8,15.2,22.4,2,2017,-1.924988643744836,-1.7461295387359463,0.023398572894921095,1
001C000001R0D7AIAV,App Chile,Certified,Business Products & Services,Chile,Service With Minor Environmental Footprint,Unknown,2018,97.6,33.0,50.9,1.2,12.3,0.0,1,2016,-2.125677077547828,-0.44079931976015235,3.2790441314970633,1
001C000001R0D7AIAV,App Chile,Certified,Business Products & Services,Chile,Service With Minor Environmental Footprint,1-9,2016,93.0,28.5,41.7,3.0,7.2,12.6,2,2016,-1.9800426334462595,-0.4942498696085544,0.8680677616303228,1
001C000001R0H0IIAV,Limited Resource Teacher Training,Certified,Education & Training Services,United Kingdom,Service With Minor Environmental Footprint,1-9,2017,100.6,10.9,51.0,2.3,17.0,19.2,1,2015,-2.5984617373003753,-1.8361058898567162,0.21629942450293782,1
001C000001R0H0IIAV,Limited Resource Teacher Training,Certified,Education & Training Services,United Kingdom,Service With Minor Environmental Footprint,Unknown,2015,88.9,14.8,63.8,0.0,10.2,0.0,2,2015,-2.7655011269115444,-0.2609880617991582,2.52832337600121,1
001C000001R0NaPIAV,Arrocera La Esmeralda Sas,Certified,Agriculture,Colombia,Agriculture/Growers,50-249,2018,86.0,29.6,0.0,19.8,14.0,22.4,1,2016,2.8280400284231266,-1.406711183576473,-0.6035476244084985,0
001C000001R0NaPIAV,Arrocera La Esmeralda Sas,Certified,Agriculture,Colombia,Agriculture/Growers,50-249,2015,108.5,37.6,0.0,45.1,8.3,17.6,2,2016,3.3770291083830095,0.2538105305912925,-0.8464176516353282,0
001C000001R0VLRIA3,August Public Inc,Certified,Business Products & Services,United States,Service With Minor Environmental Footprint,10-49,2018,84.9,15.5,4.9,7.9,19.2,37.2,1,2018,-1.2449858208373292,-1.758722692481554,-1.2134304056108367,1
001C000001R1BwJIAV,Emma & Tom'S,Certified,Consumer Products & Services,Australia,Wholesale/Retail,10-49,2017,85.4,41.3,0.0,10.4,9.2,24.5,1,2017,2.254595983572325,-0.8870729842873004,0.9465127992575006,0
001C000001R2BjNIAV,If,Certified,Business Products & Services,Chile,Service With Significant Environmental Footprint,10-49,2019,85.5,21.2,7.8,14.0,18.5,23.8,1,2016,0.4224195149209495,-1.8848060297641327,-0.904756333385543,1
001C000001R2BjNIAV,If,Certified,Business Products & Services,Chile,Service With Significant Environmental Footprint,10-49,2016,86.4,31.0,7.2,11.8,17.4,19.0,2,2016,0.22826196163439993,-0.7152693440926974,-0.8561405861647198,1
001C000001R2JArIAN,Inspired Adventures,Certified,Business Products & Services,Australia,Service With Minor Environmental Footprint,10-49,2019,80.3,12.9,31.8,3.3,8.3,23.8,1,2016,-1.5868845312131539,-2.4141828723834498,0.30175306500339233,1
001C000001R2JArIAN,Inspired Adventures,Certified,Business Products & Services,Australia,Service With Minor Environmental Footprint,10-49,2016,95.9,15.8,42.2,2.9,8.2,26.8,2,2016,-2.153812142366631,-1.199947351489072,-0.21212612152417093,1
001C000001SIIciIAH,Vanessa Montoro,Certified,Consumer Products & Services,Brazil,Wholesale/Retail,1-9,2019,80.0,17.3,2.0,28.2,14.1,18.3,1,2016,2.4502163675450044,-1.1523806023685192,0.5530017544151974,0
001C000001SIIciIAH,Vanessa Montoro,Certified,Consumer Products & Services,Brazil,Wholesale/Retail,1-9,2016,88.2,20.6,0.0,38.1,9.6,19.9,2,2016,2.610149519266119,0.030730937022169266,0.09117757814821732,0
001C000001SJGpjIAH,Nu-Tility,Certified,Energy & Environmental Services,Australia,Wholesale/Retail,Unknown,2017,90.7,33.6,1.5,43.8,11.8,0.0,1,2018,2.5468274217843123,-0.02598550726087657,2.523622984175159,0
001C000001SJrSBIA1,Ewater Systems Pty Ltd,Certified,Business Products & Services,Australia,Wholesale/Retail,1-9,2018,81.9,20.7,0.0,39.6,7.6,13.9,1,2016,1.5624984254311227,-1.1375078245830483,1.0728526510894252,0
001C000001SJrSBIA1,Ewater Systems Pty Ltd,Certified,Business Products & Services,Australia,Wholesale/Retail,1-9,2016,98.7,22.9,6.5,40.0,7.0,22.4,2,2016,1.1216333752889123,-0.1972433551605339,0.3406035327274151,0
001C000001SyHrWIAV,"Managing A Sustainable Business, S.L.",Certified,Business Products & Services,Spain,Service With Minor Environmental Footprint,1-9,2018,106.5,30.6,25.0,4.4,15.2,31.2,1,2016,-1.8063015407351914,-1.791014199333149,0.5895985810457518,1
001C000001SyHrWIAV,"Managing A Sustainable Business, S.L.",Certified,Business Products & Services,Spain,Service With Minor Environmental Footprint,1-9,2016,100.2,26.4,25.5,6.1,13.3,28.9,2,2016,-1.8900405765999913,-1.063747549973695,0.2744151754540407,1
001C000001SyWrXIAV,"Ishii Zouen Landscape Co., Ltd.",Certified,Building,Japan,Service With Minor Environmental Footprint,10-49,2018,81.9,26.6,0.0,15.0,11.3,28.8,1,2016,0.3542972794349628,-2.350551944128016,-1.3805813641397648,1
001C000001SyWrXIAV,"Ishii Zouen Landscape Co., Ltd.",Certified,Building,Japan,Service With Minor Environmental Footprint,1-9,2016,106.5,40.2,0.0,18.5,12.4,35.4,2,2016,-0.07483195827826034,-1.039002769879027,-1.4945024309701063,1
001C000001SzC9yIAF,Mentorloop,Certified,Business Products & Services,Australia,Service With Minor Environmental Footprint,10-49,2019,81.4,20.1,21.2,3.1,7.6,29.2,1,2016,-1.3442516336145323,-2.4485124954598496,0.19939642717436626,1
001C000001SzC9yIAF,Mentorloop,Certified,Business Products & Services,Australia,Service With Minor Environmental Footprint,Unknown,2016,86.7,38.1,33.2,3.2,12.2,0.0,2,2016,-1.9675591297083972,-0.034633065654209934,3.2524502735934937,1
001C000001SzUtbIAF,Kester Black,Certified,Consumer Products & Services,Australia,Wholesale/Retail,1-9,2019,90.6,43.7,2.8,19.7,6.1,18.1,1,2016,2.4281154186002625,-0.7155363909906135,1.7220458054575856,0
001C000001SzUtbIAF,Kester Black,Certified,Consumer Products & Services,Australia,Wholesale/Retail,1-9,2016,100.4,54.1,0.0,16.5,3.8,26.0,2,2016,2.175508900364332,0.35686311050861586,1.2142943821843721,0
001C000001TaA3fIAF,Gea,Certified,Energy & Environmental Services,Argentina,Manufacturing,10-49,2019,91.6,17.2,1.7,41.3,12.4,18.7,1,2016,2.9759168338568225,-1.3475437778219974,-1.1099673354045008,0
001C000001TaA3fIAF,Gea,Certified,Energy & Environmental Services,Argentina,Manufacturing,1-9,2016,92.4,21.4,0.0,41.3,7.0,22.7,2,2016,2.7353754865045534,-0.2528711756163631,-1.1054646215130883,0
001C000001TaSGvIAN,Psicometrix,Certified,Education & Training Services,Chile,Service With Minor Environmental Footprint,1-9,2018,97.8,29.6,18.5,5.6,13.8,30.0,1,2016,-1.4482122216111117,-1.6468543548842545,0.19390960068419996,1
001C000001TaSGvIAN,Psicometrix,Certified,Education & Training Services,Chile,Service With Minor Environmental Footprint,Unknown,2016,83.8,45.1,28.0,0.5,10.2,0.0,2,2016,-1.5892170820863945,0.16484983608678247,3.2021513388041996,1
001C000001TYDB5IAP,"Rumi Spice, Pbc",Certified,Consumer Products & Services,United States,Agriculture/Growers,1-9,2018,80.9,50.0,0.0,3.5,16.0,11.3,1,2016,1.9624512399885474,-0.02846264393453792,1.0234781867504237,0
001C000001TYDB5IAP,"Rumi Spice, Pbc",Certified,Consumer Products & Services,United States,Agriculture/Growers,1-9,2016,80.5,42.3,0.0,10.7,16.8,10.8,2,2016,1.9002181864347951,0.7437873562989739,0.4004719664583887,0
001C000001TYkacIAD,Lyv Life Inc.,Certified,Consumer Products & Services,United States,Wholesale/Retail,10-49,2019,105.1,41.5,11.3,14.1,14.9,23.2,1,2016,1.9209327629910302,0.19366006571677596,0.2753601299449241,0
001C000001TYkacIAD,Lyv Life Inc.,Certified,Consumer Products & Services,United States,Wholesale/Retail,1-9,2016,104.2,53.0,0.0,23.5,16.5,11.2,2,2016,2.0650892130139544,1.631900505157135,0.8633529263666608,0
001C000001TZ4S2IAL,Kudu Srl,Certified,Business Products & Services,Italy,Service With Minor Environmental Footprint,1-9,2019,84.4,20.8,22.3,3.6,15.1,22.4,1,2016,-1.4059683595273718,-2.39620382897706,0.21657106534756126,1
001C000001TZ4S2IAL,Kudu Srl,Certified,Business Products & Services,Italy,Service With Minor Environmental Footprint,1-9,2016,91.9,29.3,27.1,4.9,7.9,22.7,2,2016,-1.510447271135314,-1.1772677920715064,0.11674195711376546,1
001C000001TZaqSIAT,Sagent,Certified,Business Products & Services,United States,Service With Minor Environmental Footprint,10-49,2017,92.8,28.6,12.2,12.6,7.2,32.0,1,2019,-0.8829171379517464,-1.2858004820852018,-0.4397744558022133,1
001C000001TZ4zdIAD,"Thrive Farmers International, Inc.",Certified,Consumer Products & Services,United States,Agriculture/Growers,10-49,2019,96.3,56.3,2.9,12.5,8.3,16.1,1,2016,2.52100849027109,-0.03224756461324045,0.6626061544389981,0
001C000001TZ4zdIAD,"Thrive Farmers International, Inc.",Certified,Consumer Products & Services,United States,Agriculture/Growers,10-49,2016,83.2,57.4,0.0,4.6,5.8,15.4,2,2016,2.2763041191650335,0.7356070434375399,0.46441358131777083,0
001C000001TZY5BIAX,Veritas,Certified,Consumer Products & Services,Spain,Wholesale/Retail,250-999,2018,96.8,25.8,0.0,38.2,15.0,17.6,1,2016,3.206782746305847,-0.6974741899347531,0.755246668903106,0
001C000001TZY5BIAX,Veritas,Certified,Consumer Products & Services,Spain,Wholesale/Retail,250-999,2016,80.3,20.0,0.0,32.1,11.3,16.9,2,2016,3.0149434811721596,-0.20880285072846969,0.4927170470338775,0
001C000001UBa8bIAD,"Bainbridge Vineyards, Llc",Certified,Consumer Products & Services,United States,Agriculture/Growers,1-9,2018,97.0,33.7,0.0,42.1,4.9,16.2,1,2018,3.215899803307215,-0.031635109083851705,0.3526170347114492,0
001C000001UkDudIAF,Nisolo,Certified,Consumer Products & Services,United States,Manufacturing,10-49,2017,89.0,45.6,0.0,11.2,14.3,17.9,1,2017,2.228910853927165,0.012645100373427176,-0.008356551993883505,0
001C000001VaIlYIAV,Ciano Alimentos Sustent�Veis,Certified,Consumer Products & Services,Brazil,Manufacturing,10-49,2016,97.0,39.7,0.0,29.0,6.3,22.0,1,2017,2.867656779112292,-0.684893904017706,-0.12099804225019704,0
001C000001VaTCBIA3,Positiva Holding Ltda,Certified,Consumer Products & Services,Brazil,Wholesale/Retail,Unknown,2016,91.3,55.8,0.0,29.2,6.3,0.0,1,2017,2.8560895349635973,0.68620236182593,3.719593600801409,0
001C000001VaWTZIA3,Eat Well Global Inc.,Certified,Business Products & Services,United States,Service With Minor Environmental Footprint,1-9,2018,82.8,26.0,11.3,3.7,17.0,24.5,1,2018,-1.4856260113928828,-1.3508782601944445,0.12550930012574077,1
001C000001Wkwp8IAB,Codalis Sa,Certified,Business Products & Services,Switzerland,Service With Minor Environmental Footprint,10-49,2017,80.7,26.3,3.7,8.1,15.0,27.6,1,2017,-1.0340832023453108,-2.286748911352701,-0.1181481075919573,1
001C000001YHERgIAP,B&L �Volution,Certified,Business Products & Services,France,Service With Minor Environmental Footprint,1-9,2017,105.5,34.5,11.4,12.0,19.8,27.8,1,2017,-1.4650649692744637,-1.9247134163971713,-0.04512954361164639,1
001C000001YmT9UIAV,International Napoli Network,Certified,Consumer Products & Services,Italy,Service With Minor Environmental Footprint,1-9,2016,96.0,30.5,20.8,5.6,18.2,20.9,1,2017,-0.18377957625066257,-1.249365918076818,0.2660090329396532,1
001C000001YtIFEIA3,Akamai,Certified,Consumer Products & Services,United States,Wholesale/Retail,Unknown,2017,80.1,44.7,0.0,23.0,12.4,0.0,1,2017,2.5032411272604707,1.175957910317319,3.1965813377301875,0
001C000001bVYw2IAG,Brilia,Certified,Energy & Environmental Services,Brazil,Wholesale/Retail,50-249,2017,83.4,13.3,0.0,31.4,13.1,25.6,1,2017,2.384611397874882,-1.249709001638409,-1.1520239503415093,0
001C000001c9q9pIAA,Tippytea Blends,Certified,Consumer Products & Services,Ecuador,Manufacturing,10-49,2017,87.7,31.4,0.0,26.1,8.7,21.5,1,2018,3.2373495983780005,-1.5500371565949864,-0.12719629251869477,0
001C000001c9yuFIAQ,Grupo Cemaco,Certified,Retail,Guatemala,Wholesale/Retail,1000+,2018,83.1,37.5,0.0,17.1,7.3,21.0,1,2020,3.4050564398910383,-1.0377693832761947,1.9430016525410732,0
001C000001cAdXEIA0,Savy,Certified,Business Products & Services,United Kingdom,Service With Minor Environmental Footprint,1-9,2017,80.6,24.4,11.4,5.4,15.1,24.3,1,2017,-1.4602821418168062,-2.3750288166222497,0.3437192054955382,1
001C000001cAYpnIAG,Chris Bertish - Impossible,Certified,Media,South Africa,Service With Minor Environmental Footprint,Unknown,2017,107.8,83.5,2.8,13.4,7.9,0.0,1,2018,-0.5929769831188406,-0.2899676951911826,4.606536487527975,1
001C000001cC8gIIAS,Sawmill Brewery,Certified,Consumer Products & Services,New Zealand,Manufacturing,10-49,2018,82.8,18.3,0.0,35.0,6.7,22.7,1,2019,3.314837824793839,-1.9542185816324675,-0.3850235994859678,0
001C000001cCnw4IAC,Oster Design,Certified,Building,Brazil,Service With Minor Environmental Footprint,Unknown,2018,84.6,35.2,25.0,8.2,16.1,0.0,1,2019,-0.6405399488689336,-1.2215254228666987,2.5651836794171587,1
001C000001chrY4IAI,Kubo Financiero,Certified,Financial Services,Mexico,Service With Minor Environmental Footprint,50-249,2017,99.2,19.2,49.0,3.7,12.8,14.3,1,2018,-1.9917834241933143,-1.379695380228645,-0.10091910759068008,1
001C000001chQRmIAM,Organic Life (Tomaquet S.A),Certified,Agriculture,Ecuador,Agriculture/Growers,1-9,2019,83.9,16.4,3.7,42.6,5.9,15.1,1,2020,3.679204596376674,-2.5667635775240116,0.26123467064870953,0
001C000001ciES4IAM,Grupo Sue�Olar,Certified,Consumer Products & Services,Paraguay,Manufacturing,250-999,2018,87.3,34.8,0.0,24.2,9.0,19.1,1,2019,3.363284404407106,-1.5268551898144986,0.6469816817925045,0
001C000001cjfg7IAA,Naked Ideas,Certified,Business Products & Services,United Kingdom,Service With Minor Environmental Footprint,10-49,2017,81.5,15.0,11.8,8.8,11.6,34.1,1,2018,-1.1571734800379476,-2.8445339289838123,-0.6063532769246768,1
001C000001ddr9fIAA,Rentcars Ltda,Certified,Business Products & Services,Brazil,Service With Minor Environmental Footprint,50-249,2018,82.4,26.4,0.0,7.5,17.8,30.5,1,2018,-0.817879711747295,-2.4166541308660414,-0.3158801862275557,1
001C000001de2MaIAI,Cropsticks By Cropmade,Certified,Consumer Products & Services,United States,Wholesale/Retail,1-9,2018,98.9,49.4,0.0,18.0,15.0,16.4,1,2019,2.2493959682699445,0.18399513303056364,1.203396907070372,0
001C000001de37DIAQ,Virtus,Certified,Business Products & Services,Canada,Service With Minor Environmental Footprint,1-9,2018,83.2,24.2,6.0,8.7,15.0,29.1,1,2019,-1.128831236322381,-2.256957864889476,0.05778849786033789,1
001C000001dero7IAA,Ark Impact Asset Management Inc.,Certified,Business Products & Services,Korea (Republic Of),Service With Minor Environmental Footprint,1-9,2018,82.1,24.4,18.0,3.4,13.6,22.5,1,2019,-1.6468293908571043,-2.32495924049373,0.38346079117569193,1
001C000001dfbNoIAI,Rising Sun Chile,Certified,Energy & Environmental Services,Chile,Service With Significant Environmental Footprint,Unknown,2018,99.2,32.9,0.0,51.5,14.8,0.0,1,2018,2.5820424236304795,-0.20988479222047476,1.1551241027408143,0
001C000001dggfAIAQ,Service Vending Srl Societ� Benefit,Certified,Consumer Products & Services,Italy,Wholesale/Retail,10-49,2018,86.3,42.2,0.0,11.1,16.1,16.7,1,2019,2.5550493096068445,-1.4157210174037664,0.7996060464608337,0
001C000001dgGnPIAU,Boomerang Viajes,Certified,Retail,Argentina,Service With Minor Environmental Footprint,1-9,2018,80.5,32.0,3.0,9.7,9.6,26.0,1,2019,0.5436628965023745,-1.617954695203193,1.2530637138488994,1
001C000001dgN8DIAU,Kinetic Communities Consulting,Certified,Energy & Environmental Services,United States,Service With Minor Environmental Footprint,Unknown,2018,94.6,48.9,20.0,9.8,15.8,0.0,1,2019,-0.34595433585686924,0.09310662446314383,2.4139036565126863,1
001C000001eVwRtIAK,Iconosur,Certified,Business Products & Services,Chile,Manufacturing,10-49,2018,101.7,18.7,0.0,50.8,11.6,20.4,1,2018,2.0547918480392418,-1.3214112180096074,-0.7313707594850255,0
001C000001eWHDHIA4,Green2View Pty Limited,Certified,Business Products & Services,Australia,Service With Minor Environmental Footprint,Unknown,2018,114.5,51.4,37.5,14.0,11.5,0.0,1,2018,-1.5641945880677794,-0.4888624534542673,3.8631345126182652,1
001C000001eWJ6AIAW,Wjs Canada,Certified,Health & Human Services,Canada,Service With Significant Environmental Footprint,250-999,2018,84.6,12.2,34.5,3.1,8.6,26.1,1,2019,0.4860765874252798,-2.2505588815628474,-0.8131859526242778,1
001C000001iDWZNIA4,Code For Australia,Certified,Business Products & Services,Australia,Service With Minor Environmental Footprint,1-9,2019,86.4,22.9,18.1,12.3,11.5,21.4,1,2019,-1.1960522438124703,-2.46852270823386,0.956779736084084,1
001C000001Z6ULRIA3,Green Hammer,Certified,Building,United States,Service With Significant Environmental Footprint,10-49,2019,116.1,21.0,2.5,47.5,17.8,27.1,1,2017,1.9228821533733964,-0.5924128074564915,-2.4625591703846945,0
001C000001Z6ULRIA3,Green Hammer,Certified,Building,United States,Service With Significant Environmental Footprint,10-49,2017,126.2,44.6,0.0,55.4,7.7,18.5,2,2017,2.391096171529655,0.821460893800036,-1.7932992972398598,0
001C000001YlXSUIA3,Kawsay,Certified,Consumer Products & Services,Chile,Service With Minor Environmental Footprint,Unknown,2020,80.4,44.6,8.5,8.9,18.2,0.0,1,2017,0.43279946061642083,-0.7200147252638748,3.422522605699681,1
001C000001YlXSUIA3,Kawsay,Certified,Consumer Products & Services,Chile,Service With Minor Environmental Footprint,Unknown,2016,81.8,53.7,6.6,13.8,7.7,0.0,2,2017,0.6608222558901811,0.621449082252652,3.3305696769683775,0
0013b00001p1TEOAA2,Thomson & Scott,Certified,Consumer Products & Services,United Kingdom,Wholesale/Retail,1-9,2019,82.7,17.3,3.8,23.3,16.5,21.6,1,2020,2.2536502483311125,-2.0640056653454013,0.6545737769168427,0
001C0000012dkGRIAY,Degraf Spa,Certified,Business Products & Services,Chile,Service With Significant Environmental Footprint,50-249,2018,107.0,15.9,0.0,54.0,15.0,22.0,1,2013,1.630766605936835,-0.579786682803609,-1.5756387023186995,0
001C0000012dkGRIAY,Degraf Spa,Certified,Business Products & Services,Chile,Service With Significant Environmental Footprint,10-49,2015,100.9,18.3,0.0,41.1,16.5,25.0,2,2013,0.885390413043473,0.030474515757313532,-2.0052691766972317,0
001C0000012dkGRIAY,Degraf Spa,Certified,Business Products & Services,Chile,Service With Significant Environmental Footprint,10-49,2012,100.3,20.9,0.0,43.5,5.8,30.0,3,2013,1.0088320507548763,0.9945440317994644,-2.36544142020413,0
001C000001gz79nIAA,Rbk Advisory,Certified,Financial Services,Australia,Service With Minor Environmental Footprint,10-49,2018,95.0,47.5,0.0,5.3,10.2,31.8,1,2018,-0.9249512839518789,-2.031709847187423,0.16607979609355053,1
0013b00001p3eZzAAI,"Aes Solar ( Advanced Energy Solutions Group, Inc )",Certified,Energy & Environmental Services,United States,Service With Significant Environmental Footprint,1-9,2019,85.2,20.3,4.3,43.5,5.4,11.5,1,2020,2.493526698043642,-1.0260831373171562,-0.864050577489494,0
001C000001eXbFXIA0,Finaktiva,Certified,Financial Services,Colombia,Service With Minor Environmental Footprint,10-49,2017,83.6,20.3,15.4,8.0,18.7,20.8,1,2018,-1.1992975819131053,-1.890105242419781,-0.6360583556615282,1
001C000001eXiMVIA0,Carbon Gold Ltd,Certified,Business Products & Services,United Kingdom,Wholesale/Retail,1-9,2017,83.1,16.3,0.0,36.3,9.0,21.4,1,2018,1.4082313077888668,-1.7654586249901356,0.41572789714947767,0
001C000001eYYvwIAG,Teamsworld Innovation Inc.,Certified,Consumer Products & Services,Taiwan,Wholesale/Retail,10-49,2018,80.6,25.2,0.0,19.1,8.3,27.9,1,2019,3.0599398852539115,-1.6175359919001286,0.11377245834602326,0
001C000001eZFXvIAO,"Haven Ventures, Inc.",Certified,Building,United States,Service With Significant Environmental Footprint,1-9,2019,90.5,19.4,1.5,16.1,7.5,45.4,1,2020,1.35031555044817,-1.775562419960251,-2.084051365227697,0
001C000001eZronIAC,"C.F. Martin & Co., Inc.",Certified,Consumer Products & Services,United States,Manufacturing,250-999,2018,81.9,17.9,13.5,18.8,9.4,22.1,1,2018,2.5745435913169565,-0.6511164373720774,-0.4496559683111487,0
001C000001ffaEyIAI,Sustenia,Certified,Business Products & Services,Argentina,Service With Minor Environmental Footprint,1-9,2019,82.0,27.5,15.9,4.4,15.1,18.9,1,2019,-0.9724823133954525,-2.3356182473810967,1.2063038837334683,1
001C000001fgbwAIAQ,Tawil Comunica��O,Certified,Business Products & Services,Brazil,Service With Minor Environmental Footprint,1-9,2018,99.2,44.0,2.8,4.3,13.1,35.0,1,2018,-1.174147715447841,-2.1302313543955154,0.34871213355040026,1
001C000001fGMEWIA4,Redvespa,Certified,Business Products & Services,New Zealand,Service With Minor Environmental Footprint,50-249,2017,80.1,25.7,7.0,11.0,10.7,25.4,1,2018,-0.5065839758518533,-2.352229208361633,0.05850453167434396,1
001C000001fgUkWIAU,Tella,Certified,Education & Training Services,Korea (Republic Of),Service With Minor Environmental Footprint,1-9,2018,96.0,35.4,8.8,4.1,15.0,32.5,1,2019,-1.479280219342946,-2.27186051439798,0.059743326526820566,1
001C000001fgyooIAA,Dupe Vfx,Certified,Media,United Kingdom,Service With Minor Environmental Footprint,10-49,2019,80.5,19.9,0.7,8.7,17.9,33.1,1,2020,-0.7154765038504984,-3.4947110146719487,-0.30610173553104364,1
001C000001fGYX0IAO,Palo It Singapore,Certified,Business Products & Services,Singapore,Service With Minor Environmental Footprint,50-249,2018,80.4,23.0,5.6,9.5,12.8,29.3,1,2019,-0.7364734077201069,-2.7420173893973443,-0.053579628282577195,1
001C000001fhFgjIAE,Simply Good Jars,Certified,Consumer Products & Services,United States,Manufacturing,10-49,2019,90.4,33.5,0.9,28.6,13.7,13.4,1,2019,2.817613333423751,-0.5332593463626372,-0.022882985002207326,0
001C000001fhFGMIA2,Urban Foundry Ltd.,Certified,Business Products & Services,United Kingdom,Service With Minor Environmental Footprint,1-9,2018,81.5,25.4,21.1,6.0,5.9,22.8,1,2018,-1.2930249664312596,-2.5877780493973055,0.8018147276419008,1
001C000001fi3TcIAI,Ecotrend Ecologics Ltd.,Certified,Consumer Products & Services,Canada,Wholesale/Retail,10-49,2018,84.9,21.1,7.0,24.0,12.8,19.9,1,2018,2.448372468129772,-0.9771983689003835,0.16185525455748448,0
001C000001fi6fpIAA,Rising Springs,Certified,Consumer Products & Services,United States,Manufacturing,1-9,2018,89.1,30.5,0.0,19.7,18.0,20.7,1,2019,2.1927992611160914,-0.48810688643055894,-0.09002995471685578,0
001C000001fiW8RIAU,S. Sunshine & Associates,Certified,Business Products & Services,United States,Service With Minor Environmental Footprint,Unknown,2018,92.9,60.0,15.3,4.3,13.3,0.0,1,2018,-1.2218318866284474,0.12049867345211272,3.5209708554561088,1
001C000001gazzVIAQ,Living Alive,Certified,Business Products & Services,United Kingdom,Service With Minor Environmental Footprint,Unknown,2018,94.5,50.6,0.0,34.8,9.0,0.0,1,2019,0.04290774668956787,-1.2343734051989756,3.4071795492448564,1
001C000001gd6WPIAY,Kuza Biashara Limited,Certified,Education & Training Services,Kenya,Service With Minor Environmental Footprint,1-9,2018,104.2,18.7,46.8,5.2,13.7,19.6,1,2018,-2.1267289317845504,-1.6908603883019029,0.513025969345019,1
001C000001gewntIAA,Jaguar,Certified,Business Products & Services,Colombia,Service With Minor Environmental Footprint,1-9,2018,83.5,13.5,35.6,6.8,6.1,21.4,1,2018,-1.3821205376800485,-2.0852455602159297,0.4182263752970329,1
001C000001gf7pAIAQ,Say,Certified,Education & Training Services,Hong Kong,Service With Minor Environmental Footprint,1-9,2018,80.8,34.0,4.5,9.4,7.3,25.4,1,2018,-0.8792607831048432,-2.7144494525279605,1.0592917145274827,1
001C000001gfDphIAE,Mobilid�E S�Rl,Certified,Consumer Products & Services,Switzerland,Service With Minor Environmental Footprint,10-49,2018,83.8,15.2,25.0,5.5,14.1,23.9,1,2019,-0.1350082109205415,-2.2623644065509794,0.11086099852584969,1
001C000001ghbEUIAY,Unitech S.A.,Certified,Business Products & Services,Argentina,Service With Minor Environmental Footprint,50-249,2018,87.1,24.5,15.5,7.3,12.4,27.1,1,2018,-0.6551256523559058,-2.032739078474372,0.306333214493548,1
001C000001ghSo1IAE,Eco Poop S.A.S,Certified,Health & Human Services,Colombia,Manufacturing,10-49,2018,100.5,23.9,0.0,43.8,8.9,23.7,1,2019,2.522700335613337,-1.649819347425166,-0.9120573290563929,0
001C000001ghZwWIAU,Elementos Argentinos,Certified,Consumer Products & Services,Argentina,Wholesale/Retail,1-9,2018,84.2,38.8,5.1,11.8,5.6,22.7,1,2019,2.6617570856832358,-1.0334821380076473,1.6676215691263598,0
001C000001gi37eIAA,Hattiers Rum,Certified,Consumer Products & Services,United Kingdom,Manufacturing,1-9,2019,80.5,15.5,1.5,25.0,17.3,21.0,1,2020,2.3777140554449923,-2.36678586766648,-0.010078843219566053,0
001C000001gi7sgIAA,Revitaliza Consultores,Certified,Energy & Environmental Services,Mexico,Service With Minor Environmental Footprint,10-49,2018,117.1,31.3,0.0,46.7,12.1,26.9,1,2018,1.070711666155461,-1.3966016775027348,-1.4705921667559656,0
001C000001gYP4fIAG,Beam Australia,Certified,Business Products & Services,Australia,Service With Minor Environmental Footprint,1-9,2018,81.0,21.8,10.9,13.4,9.2,25.5,1,2019,-0.9858602594584531,-2.451198956885303,0.7255994111036688,1
001C000001iCT0nIAG,Les Grappes,Certified,Consumer Products & Services,France,Wholesale/Retail,1-9,2018,80.1,18.8,0.0,24.4,8.8,28.0,1,2018,2.5288947490627947,-1.6997449737878498,0.21655990729610822,0
001C000001iDU10IAG,Palm Key,Certified,Building,United States,Service With Significant Environmental Footprint,Unknown,2018,100.2,52.2,0.0,28.5,19.4,0.0,1,2018,1.5860939668102194,0.5167976856534613,1.5247802426417527,0
001C000001P5tzfIAB,Einhorn,Certified,Business Products & Services,Germany,Wholesale/Retail,10-49,2019,92.1,36.6,17.4,14.1,5.9,17.9,1,2016,0.8944340113150742,-1.2695066839574853,1.2008959605913396,0
001C000001P5tzfIAB,Einhorn,Certified,Business Products & Services,Germany,Wholesale/Retail,1-9,2016,80.7,37.5,17.1,7.4,6.5,12.2,2,2016,0.36746650774257994,-0.2732180587547308,1.5367900155360585,1
0013b00001qFU39AAG,Nuserve Limited,Certified,Business Products & Services,United Kingdom,Service With Significant Environmental Footprint,50-249,2020,81.1,18.8,3.5,26.3,15.1,17.3,1,2020,1.1708955567614912,-2.9484599339700956,-0.38634690699428953,0
001C000001iy4ikIAA,Atticus Health,Certified,Health & Human Services,Australia,Service With Significant Environmental Footprint,10-49,2019,93.0,35.9,25.9,4.1,7.2,19.8,1,2019,0.4937646902363505,-2.250508796257537,0.32496955584479464,1
